customer_id,customer_name,ticket_id,issue_type,resolution_type,resolution_status,previous_resolution_attempts,ticket_created_date,ticket_closed_date,csat_score,resolution_time_hours,escalated
CUST-6921,Customer_6380,TKT-6388655,No Sound,"The customer reported a recurring issue, so I walked them through a few basic steps as outlined in the KB article 7002be11-7872-4ae2-bfed-d5ef63a1666d titled 'How to troubleshoot: Display Flickering'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-21,2025-01-24,5,72.0,0
CUST-6329,Customer_7230,TKT-3832060,Cannot Connect to Internet,"The customer reported a recurring issue, so I walked them through a few basic steps in the article 'How to troubleshoot: Display Flickering'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-10-01,2024-10-07,5,144.0,0
CUST-26702,Customer_8428,TKT-4699994,Keyboard Not Working,"The customer reported a recurring issue, so I walked them through a few basic steps as outlined in the KB article 0d6c7f62-f7f6-4e64-ab3d-e00a3b66c12a titled 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-12-18,2024-12-22,3,96.0,0
CUST-3249,Customer_2268,TKT-5388274,No Sound,"The customer reported a recurring issue, so I walked them through a few basic steps as outlined in the KB article c0cdb40d-f76c-4b65-902c-69afe789fb87 titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2025-03-30,2025-04-04,1,120.0,0
CUST-4267,Customer_6315,TKT-6882166,Overheating,"We began with a few checks and proceeded based on the process defined as outlined in the KB article 97b0db11-c962-40f4-843c-6c699ae57aa5 titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-10,2025-01-14,2,96.0,1
CUST-66384,Customer_6786,TKT-6739742,Overheating,"We began with a few checks and proceeded based on the process defined as outlined in the KB article 94ce0809-584d-4106-b844-50f008fa23f9 titled 'How to troubleshoot: No POST'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-06-17,2024-06-25,4,192.0,0
CUST-91715,Customer_7429,TKT-5255835,No POST,"We began with a few checks and proceeded based on the process defined as outlined in the KB article acb2f697-feef-403b-b285-9313d1d5efe5 titled 'How to troubleshoot: Touchpad Not Responding'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2025-01-27,2025-01-28,2,24.0,0
CUST-38557,Customer_1388,TKT-3331772,No Sound,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Slow Performance'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-06-16,2024-06-25,4,216.0,0
CUST-8913,Customer_5777,TKT-9290603,Cannot Connect to Internet,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Battery Not Charging'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2024-06-10,2024-06-11,1,24.0,0
CUST-86475,Customer_7827,TKT-7595726,No Sound,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: No Sound' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-11-16,2024-11-20,5,96.0,1
CUST-3684,Customer_7064,TKT-5715970,Display Flickering,"We began with a few checks and proceeded based on the process defined as outlined in the KB article b8577e4b-0601-4c38-8619-d8d182c2ea9f titled 'How to troubleshoot: Battery Not Charging'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2025-04-13,2025-04-23,5,240.0,0
CUST-57874,Customer_4269,TKT-7867368,Ports not functioning with external devices,"The customer reported a recurring issue, so I walked them through a few basic steps as outlined in the KB article d18fc6c5-5014-4b76-8dc6-130ea80304b1 titled 'How to troubleshoot: Display Flickering'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-10-24,2024-11-03,4,240.0,0
CUST-68131,Customer_4514,TKT-9570822,Screen brightness not adjustable,"After listening to the issue, I decided to follow a structured approach using as outlined in the KB article 61f6d32c-963d-4f20-808d-bfcebb9868cb titled 'How to troubleshoot: Battery Not Charging'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-11,2025-01-12,3,24.0,1
CUST-4701,Customer_5163,TKT-6002552,Battery Not Charging,"We began with a few checks and proceeded based on the process defined as outlined in the KB article 31dd0b04-6e75-480b-b1b4-56f2350d3cf3 titled 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2025-01-28,2025-01-29,3,24.0,1
CUST-3878,Customer_2675,TKT-1929469,Display Flickering,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-09-11,2024-09-21,5,240.0,0
CUST-54051,Customer_2907,TKT-9532796,Screen brightness not adjustable,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Cannot Connect to Internet'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-12-06,2024-12-12,5,144.0,0
CUST-31584,Customer_4451,TKT-1678139,Display Flickering,"After listening to the issue, I decided to follow a structured approach using as outlined in the KB article b38ed76b-bf69-404c-8168-72d38ce9dbff titled 'How to troubleshoot: No Sound'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-16,2025-01-24,5,192.0,0
CUST-5345,Customer_7723,TKT-9028996,Laptop randomly shuts down after update,"The customer reported a recurring issue, so I walked them through a few basic steps in the article 'How to troubleshoot: Touchpad Not Responding'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-11-22,2024-11-25,4,72.0,0
CUST-1320,Customer_4887,TKT-6403784,Laptop makes beeping noise on startup,"The resolution steps I followed were based on whats recommended as outlined in the KB article 119cb192-3b58-446c-b938-0f6d7e88264f titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-05-08,2024-05-14,1,144.0,0
CUST-3779,Customer_1677,TKT-6509703,Screen brightness not adjustable,"The customer reported a recurring issue, so I walked them through a few basic steps as outlined in the KB article acb2f697-feef-403b-b285-9313d1d5efe5 titled 'How to troubleshoot: Touchpad Not Responding'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-10-05,2024-10-10,5,120.0,1
CUST-9169,Customer_9662,TKT-9162537,Cannot Connect to Internet,"I've handled similar issues before, so I used the guidance as outlined in the KB article ac9d8955-2a7b-4e97-8a5c-16cfcfcb3a3c titled 'How to troubleshoot: Display Flickering' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-08-13,2024-08-17,5,96.0,0
CUST-75530,Customer_2778,TKT-2643420,Touchscreen not detecting input,"The resolution steps I followed were based on whats recommended as outlined in the KB article 48619bef-8278-4e17-89e3-7ffa5940bcfa titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-02-18,2025-02-26,5,192.0,0
CUST-7647,Customer_8919,TKT-4414517,Laptop randomly shuts down after update,"I've handled similar issues before, so I used the guidance as outlined in the KB article 637b75a3-e90e-46fd-8577-7d20a454e5ef titled 'How to troubleshoot: Slow Performance' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-27,2025-01-28,2,24.0,0
CUST-7176,Customer_6501,TKT-9166311,Blue Screen Error,"The resolution steps I followed were based on whats recommended as outlined in the KB article 0d6c7f62-f7f6-4e64-ab3d-e00a3b66c12a titled 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-10-29,2024-10-30,2,24.0,0
CUST-94399,Customer_2049,TKT-1671516,No Sound,"I've handled similar issues before, so I used the guidance as outlined in the KB article 052ea127-4ada-4918-8c3d-ac7676f98b0a titled 'How to troubleshoot: Blue Screen Error' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-11-19,2024-11-29,3,240.0,0
CUST-1366,Customer_7590,TKT-5848573,No Sound,"I've handled similar issues before, so I used the guidance as outlined in the KB article d18fc6c5-5014-4b76-8dc6-130ea80304b1 titled 'How to troubleshoot: Display Flickering' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-04,2025-01-05,4,24.0,0
CUST-54328,Customer_5759,TKT-2550364,Cannot Connect to Internet,"The resolution steps I followed were based on whats recommended as outlined in the KB article 54d2509f-2e00-4a9a-a617-175ce9d58025 titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2024-07-19,2024-07-27,1,192.0,0
CUST-14687,Customer_3647,TKT-6949056,Laptop randomly shuts down after update,"After listening to the issue, I decided to follow a structured approach using in the article 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-08-14,2024-08-18,5,96.0,0
CUST-1762,Customer_1155,TKT-8913727,Touchscreen not detecting input,"We began with a few checks and proceeded based on the process defined as outlined in the KB article f4f3267d-d113-4345-afb3-c10b5d96b2d3 titled 'How to troubleshoot: Cannot Connect to Internet'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-05-02,2025-05-07,5,120.0,0
CUST-2221,Customer_1690,TKT-1757158,Slow Performance,"After listening to the issue, I decided to follow a structured approach using in the article 'How to troubleshoot: No POST'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-08-19,2024-08-23,5,96.0,1
CUST-5809,Customer_7121,TKT-4443005,Laptop makes beeping noise on startup,"We began with a few checks and proceeded based on the process defined in the article 'How to troubleshoot: Battery Not Charging'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-09-23,2024-10-02,2,216.0,0
CUST-3396,Customer_4971,TKT-7751541,Overheating,"I've handled similar issues before, so I used the guidance as outlined in the KB article e1607bd2-3987-4dfb-a5f6-35e45dc39ea2 titled 'How to troubleshoot: No Sound' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2024-05-17,2024-05-22,4,120.0,0
CUST-3666,Customer_1328,TKT-6254675,Blue Screen Error,"I've handled similar issues before, so I used the guidance as outlined in the KB article 548f17b5-886d-4213-8a37-415169b98f49 titled 'How to troubleshoot: No POST' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-06-07,2024-06-10,2,72.0,0
CUST-84266,Customer_4211,TKT-8210078,Keyboard Not Working,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: Blue Screen Error' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2025-02-08,2025-02-16,1,192.0,0
CUST-7564,Customer_3642,TKT-1730500,Keyboard Not Working,"The resolution steps I followed were based on whats recommended as outlined in the KB article 302ae7c4-9a06-4647-b954-e9a2e39a2dc9 titled 'How to troubleshoot: No Sound'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2025-03-16,2025-03-22,1,144.0,0
CUST-5937,Customer_3318,TKT-5766875,Touchpad Not Responding,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: Blue Screen Error' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2025-02-10,2025-02-14,1,96.0,0
CUST-1120,Customer_2705,TKT-4949435,Battery Not Charging,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-06-03,2024-06-08,4,120.0,0
CUST-52088,Customer_7116,TKT-8487114,No POST,"The resolution steps I followed were based on whats recommended as outlined in the KB article 9e9dd14e-b214-48b7-93c2-0525f27d3212 titled 'How to troubleshoot: Battery Not Charging'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-06-06,2024-06-08,4,48.0,0
CUST-2608,Customer_5134,TKT-2109487,Slow Performance,"We began with a few checks and proceeded based on the process defined in the article 'How to troubleshoot: Touchpad Not Responding'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2024-10-19,2024-10-29,2,240.0,0
CUST-92417,Customer_4458,TKT-3559292,Touchpad Not Responding,"After listening to the issue, I decided to follow a structured approach using in the article 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-06-07,2024-06-17,4,240.0,0
CUST-7510,Customer_7696,TKT-5143923,Display Flickering,"After listening to the issue, I decided to follow a structured approach using in the article 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2025-04-18,2025-04-23,5,120.0,0
CUST-3229,Customer_9050,TKT-2216646,Keyboard Not Working,"The customer reported a recurring issue, so I walked them through a few basic steps in the article 'How to troubleshoot: No Sound'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-04-11,2025-04-18,2,168.0,1
CUST-8940,Customer_7061,TKT-2519979,Battery Not Charging,"We began with a few checks and proceeded based on the process defined as outlined in the KB article 0d6c7f62-f7f6-4e64-ab3d-e00a3b66c12a titled 'How to troubleshoot: Keyboard Not Working'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-08-28,2024-09-03,5,144.0,0
CUST-6212,Customer_2523,TKT-8429811,Keyboard Not Working,"After listening to the issue, I decided to follow a structured approach using as outlined in the KB article 7061c011-2456-42ec-8f43-53be628cc79c titled 'How to troubleshoot: Slow Performance'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,1,2024-08-25,2024-08-26,1,24.0,0
CUST-3453,Customer_8963,TKT-7190140,No Sound,"I've handled similar issues before, so I used the guidance as outlined in the KB article 0d6c7f62-f7f6-4e64-ab3d-e00a3b66c12a titled 'How to troubleshoot: Keyboard Not Working' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2024-10-06,2024-10-07,1,24.0,0
CUST-59832,Customer_3015,TKT-9478672,Slow Performance,"We began with a few checks and proceeded based on the process defined as outlined in the KB article 7502efae-94a2-4d55-bbf1-532395484c1b titled 'How to troubleshoot: Blue Screen Error'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-12-16,2024-12-23,3,168.0,0
CUST-52930,Customer_8450,TKT-2406946,Display Flickering,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: Cannot Connect to Internet' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2025-03-29,2025-04-03,2,120.0,0
CUST-6654,Customer_2099,TKT-1137695,No POST,"The resolution steps I followed were based on whats recommended as outlined in the KB article a8e26247-ad7c-4e61-bfd7-818f33566657 titled 'How to troubleshoot: Cannot Connect to Internet'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,2,2025-01-25,2025-01-28,2,72.0,0
CUST-51713,Customer_2247,TKT-4600508,Blue Screen Error,"The resolution steps I followed were based on whats recommended in the article 'How to troubleshoot: Display Flickering'. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2025-05-06,2025-05-15,4,216.0,0
CUST-33051,Customer_5278,TKT-2786754,Display Flickering,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: Battery Not Charging' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,0,2024-09-05,2024-09-13,3,192.0,0
CUST-27831,Customer_5521,TKT-4614595,No POST,"I've handled similar issues before, so I used the guidance in the article 'How to troubleshoot: Blue Screen Error' to troubleshoot this. I first verified the hardware status and ensured all connections were secure. Next, we checked for driver updates, confirmed BIOS settings, and validated the system's power configuration. The customer was advised to reboot, test the issue under Safe Mode, and temporarily disable conflicting applications. After walking through each step, I documented the progress and confirmed the resolution with the customer. Everything was explained clearly and the customer acknowledged that the issue was resolved.",resolved,3,2025-02-01,2025-02-06,3,120.0,1
